group,size_group,gs_cat,gs_subcat,size_cat.subcat,group_in_cat.subcat,pathway,size_pathway,group_in_pathway,k/K,pval,FDR,qvalue,genes
DMP,125,C5,GO:BP,17872,100,GOBP_CILIUM_ORGANIZATION,410,5,0.012195121951219513,0.08019071287946083,0.43739786262212776,0.4252401045052343,"c(""PLA2G3"", ""KCNQ1"", ""GSK3B"", ""TBC1D22A"", ""ABLIM1"")"
DMP,125,C5,GO:BP,17872,100,GOBP_EXECUTION_PHASE_OF_APOPTOSIS,84,2,0.023809523809523808,0.0804390869272463,0.43739786262212776,0.4252401045052343,"c(""CFLAR"", ""MADD"")"
DMP,125,C5,GO:BP,17872,100,GOBP_MEMBRANE_DEPOLARIZATION,84,2,0.023809523809523808,0.0804390869272463,0.43739786262212776,0.4252401045052343,"c(""CHRNA4"", ""GCLM"")"
DMP,125,C5,GO:BP,17872,100,GOBP_MICROTUBULE_POLYMERIZATION,84,2,0.023809523809523808,0.0804390869272463,0.43739786262212776,0.4252401045052343,"c(""MAP2"", ""TBCD"")"
DMP,125,C5,GO:BP,17872,100,GOBP_ATTACHMENT_OF_MITOTIC_SPINDLE_MICROTUBULES_TO_KINETOCHORE,15,1,0.06666666666666667,0.08075163275871655,0.43739786262212776,0.4252401045052343,MAD1L1
DMP,125,C5,GO:BP,17872,100,GOBP_BASEMENT_MEMBRANE_ASSEMBLY,15,1,0.06666666666666667,0.08075163275871655,0.43739786262212776,0.4252401045052343,LAMB2
DMP,125,C5,GO:BP,17872,100,GOBP_DETECTION_OF_MECHANICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_SOUND,15,1,0.06666666666666667,0.08075163275871655,0.43739786262212776,0.4252401045052343,KCNQ1
DMP,125,C5,GO:BP,17872,100,GOBP_ENDODERMAL_CELL_FATE_COMMITMENT,15,1,0.06666666666666667,0.08075163275871655,0.43739786262212776,0.4252401045052343,RTF1
DMP,125,C5,GO:BP,17872,100,GOBP_G_PROTEIN_COUPLED_RECEPTOR_INTERNALIZATION,15,1,0.06666666666666667,0.08075163275871655,0.43739786262212776,0.4252401045052343,NECAB2
DMP,125,C5,GO:BP,17872,100,GOBP_HISTAMINE_TRANSPORT,15,1,0.06666666666666667,0.08075163275871655,0.43739786262212776,0.4252401045052343,PLA2G3
DMP,125,C5,GO:BP,17872,100,GOBP_HISTONE_MRNA_CATABOLIC_PROCESS,15,1,0.06666666666666667,0.08075163275871655,0.43739786262212776,0.4252401045052343,EXOSC10
DMP,125,C5,GO:BP,17872,100,GOBP_INHIBITORY_POSTSYNAPTIC_POTENTIAL,15,1,0.06666666666666667,0.08075163275871655,0.43739786262212776,0.4252401045052343,CHRNA4
DMP,125,C5,GO:BP,17872,100,GOBP_MITOCHONDRIAL_DNA_METABOLIC_PROCESS,15,1,0.06666666666666667,0.08075163275871655,0.43739786262212776,0.4252401045052343,TOP3A
DMP,125,C5,GO:BP,17872,100,GOBP_MITOCHONDRION_DISTRIBUTION,15,1,0.06666666666666667,0.08075163275871655,0.43739786262212776,0.4252401045052343,TRAK2
DMP,125,C5,GO:BP,17872,100,GOBP_NEGATIVE_REGULATION_OF_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY,15,1,0.06666666666666667,0.08075163275871655,0.43739786262212776,0.4252401045052343,SMARCA4
DMP,125,C5,GO:BP,17872,100,GOBP_NEGATIVE_REGULATION_OF_CALCINEURIN_MEDIATED_SIGNALING,15,1,0.06666666666666667,0.08075163275871655,0.43739786262212776,0.4252401045052343,GSK3B
DMP,125,C5,GO:BP,17872,100,GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS,15,1,0.06666666666666667,0.08075163275871655,0.43739786262212776,0.4252401045052343,DTYMK
DMP,125,C5,GO:BP,17872,100,GOBP_PENTOSE_PHOSPHATE_SHUNT,15,1,0.06666666666666667,0.08075163275871655,0.43739786262212776,0.4252401045052343,RPIA
DMP,125,C5,GO:BP,17872,100,GOBP_POSITIVE_REGULATION_OF_CYTOPLASMIC_TRANSLATION,15,1,0.06666666666666667,0.08075163275871655,0.43739786262212776,0.4252401045052343,PKM
DMP,125,C5,GO:BP,17872,100,GOBP_POSITIVE_REGULATION_OF_MAST_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,15,1,0.06666666666666667,0.08075163275871655,0.43739786262212776,0.4252401045052343,PLA2G3
DMP,125,C5,GO:BP,17872,100,GOBP_POSITIVE_REGULATION_OF_RUFFLE_ASSEMBLY,15,1,0.06666666666666667,0.08075163275871655,0.43739786262212776,0.4252401045052343,DEF8
DMP,125,C5,GO:BP,17872,100,GOBP_PTERIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS,15,1,0.06666666666666667,0.08075163275871655,0.43739786262212776,0.4252401045052343,PCBD2
DMP,125,C5,GO:BP,17872,100,GOBP_PYRIMIDINE_RIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS,15,1,0.06666666666666667,0.08075163275871655,0.43739786262212776,0.4252401045052343,NT5C
DMP,125,C5,GO:BP,17872,100,GOBP_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,15,1,0.06666666666666667,0.08075163275871655,0.43739786262212776,0.4252401045052343,PDE4A
DMP,125,C5,GO:BP,17872,100,GOBP_REGULATION_OF_CELL_PROLIFERATION_INVOLVED_IN_KIDNEY_DEVELOPMENT,15,1,0.06666666666666667,0.08075163275871655,0.43739786262212776,0.4252401045052343,CFLAR
DMP,125,C5,GO:BP,17872,100,GOBP_REGULATION_OF_HEPATOCYTE_PROLIFERATION,15,1,0.06666666666666667,0.08075163275871655,0.43739786262212776,0.4252401045052343,CFLAR
DMP,125,C5,GO:BP,17872,100,GOBP_REGULATION_OF_TRANSCRIPTION_OF_NUCLEOLAR_LARGE_RRNA_BY_RNA_POLYMERASE_I,15,1,0.06666666666666667,0.08075163275871655,0.43739786262212776,0.4252401045052343,SMARCA4
DMP,125,C5,GO:BP,17872,100,GOBP_REGULATION_OF_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS,15,1,0.06666666666666667,0.08075163275871655,0.43739786262212776,0.4252401045052343,PLA2G3
DMP,125,C5,GO:BP,17872,100,GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS,15,1,0.06666666666666667,0.08075163275871655,0.43739786262212776,0.4252401045052343,NT5C
DMP,125,C5,GO:BP,17872,100,GOBP_RNA_SURVEILLANCE,15,1,0.06666666666666667,0.08075163275871655,0.43739786262212776,0.4252401045052343,EXOSC10
DMP,125,C5,GO:BP,17872,100,GOBP_SKELETAL_MUSCLE_CELL_PROLIFERATION,15,1,0.06666666666666667,0.08075163275871655,0.43739786262212776,0.4252401045052343,CFLAR
DMP,125,C5,GO:BP,17872,100,GOBP_TYROSINE_METABOLIC_PROCESS,15,1,0.06666666666666667,0.08075163275871655,0.43739786262212776,0.4252401045052343,PCBD2
DMP,125,C5,GO:BP,17872,100,GOBP_RESPONSE_TO_XENOBIOTIC_STIMULUS,411,5,0.012165450121654502,0.08083482209505155,0.43739786262212776,0.4252401045052343,"c(""KCNQ1"", ""GCLM"", ""RPTOR"", ""AGPAT2"", ""PDE4A"")"
DMP,125,C5,GO:BP,17872,100,GOBP_CELLULAR_RESPONSE_TO_ACID_CHEMICAL,85,2,0.023529411764705882,0.0820869094324206,0.43739786262212776,0.4252401045052343,"c(""GCLM"", ""RPTOR"")"
DMP,125,C5,GO:BP,17872,100,GOBP_CHROMOSOME_LOCALIZATION,85,2,0.023529411764705882,0.0820869094324206,0.43739786262212776,0.4252401045052343,"c(""MAD1L1"", ""DYNC1H1"")"
DMP,125,C5,GO:BP,17872,100,GOBP_PURINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,414,5,0.012077294685990338,0.08278388405834693,0.43739786262212776,0.4252401045052343,"c(""PKM"", ""PDE4A"", ""NT5C"", ""ADCY9"", ""PANK4"")"
DMP,125,C5,GO:BP,17872,100,GOBP_CELLULAR_RESPONSE_TO_PEPTIDE_HORMONE_STIMULUS,294,4,0.013605442176870748,0.08297797536166235,0.43739786262212776,0.4252401045052343,"c(""CFLAR"", ""PKM"", ""GLP2R"", ""GSK3B"")"
DMP,125,C5,GO:BP,17872,100,GOBP_ENERGY_RESERVE_METABOLIC_PROCESS,86,2,0.023255813953488372,0.08374516187802176,0.43739786262212776,0.4252401045052343,"c(""GYG1"", ""GSK3B"")"
DMP,125,C5,GO:BP,17872,100,GOBP_PYRIMIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,87,2,0.022988505747126436,0.08541367879229698,0.43739786262212776,0.4252401045052343,"c(""DTYMK"", ""NT5C"")"
DMP,125,C5,GO:BP,17872,100,GOBP_SYNAPSE_ORGANIZATION,418,5,0.011961722488038277,0.08542154067281883,0.43739786262212776,0.4252401045052343,"c(""NFASC"", ""SYNDIG1"", ""LAMB2"", ""GABRB2"", ""IGSF21"")"
DMP,125,C5,GO:BP,17872,100,GOBP_CELLULAR_ANION_HOMEOSTASIS,16,1,0.0625,0.08589946479792421,0.43739786262212776,0.4252401045052343,KCNQ1
DMP,125,C5,GO:BP,17872,100,GOBP_CELLULAR_RESPONSE_TO_STEROL_DEPLETION,16,1,0.0625,0.08589946479792421,0.43739786262212776,0.4252401045052343,NPC1L1
DMP,125,C5,GO:BP,17872,100,GOBP_DEOXYRIBONUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS,16,1,0.0625,0.08589946479792421,0.43739786262212776,0.4252401045052343,DTYMK
DMP,125,C5,GO:BP,17872,100,GOBP_DEOXYRIBONUCLEOTIDE_BIOSYNTHETIC_PROCESS,16,1,0.0625,0.08589946479792421,0.43739786262212776,0.4252401045052343,DTYMK
DMP,125,C5,GO:BP,17872,100,GOBP_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_REMODELING,16,1,0.0625,0.08589946479792421,0.43739786262212776,0.4252401045052343,PLA2G3
DMP,125,C5,GO:BP,17872,100,GOBP_INHIBITORY_SYNAPSE_ASSEMBLY,16,1,0.0625,0.08589946479792421,0.43739786262212776,0.4252401045052343,GABRB2
DMP,125,C5,GO:BP,17872,100,GOBP_LOW_DENSITY_LIPOPROTEIN_PARTICLE_REMODELING,16,1,0.0625,0.08589946479792421,0.43739786262212776,0.4252401045052343,PLA2G3
DMP,125,C5,GO:BP,17872,100,GOBP_MEMBRANE_REPOLARIZATION_DURING_VENTRICULAR_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL,16,1,0.0625,0.08589946479792421,0.43739786262212776,0.4252401045052343,KCNQ1
DMP,125,C5,GO:BP,17872,100,GOBP_MONOVALENT_INORGANIC_ANION_HOMEOSTASIS,16,1,0.0625,0.08589946479792421,0.43739786262212776,0.4252401045052343,KCNQ1
DMP,125,C5,GO:BP,17872,100,GOBP_NEGATIVE_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE,16,1,0.0625,0.08589946479792421,0.43739786262212776,0.4252401045052343,SERPING1
DMP,125,C5,GO:BP,17872,100,GOBP_NEGATIVE_REGULATION_OF_MEIOTIC_CELL_CYCLE,16,1,0.0625,0.08589946479792421,0.43739786262212776,0.4252401045052343,CHFR
DMP,125,C5,GO:BP,17872,100,GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION,16,1,0.0625,0.08589946479792421,0.43739786262212776,0.4252401045052343,PRKG1
DMP,125,C5,GO:BP,17872,100,GOBP_POSITIVE_REGULATION_OF_BONE_RESORPTION,16,1,0.0625,0.08589946479792421,0.43739786262212776,0.4252401045052343,DEF8
DMP,125,C5,GO:BP,17872,100,GOBP_PSEUDOPODIUM_ORGANIZATION,16,1,0.0625,0.08589946479792421,0.43739786262212776,0.4252401045052343,CDC42EP3
DMP,125,C5,GO:BP,17872,100,GOBP_PURINE_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS,16,1,0.0625,0.08589946479792421,0.43739786262212776,0.4252401045052343,NT5C
DMP,125,C5,GO:BP,17872,100,GOBP_REGULATION_OF_GENE_EXPRESSION_BY_GENOMIC_IMPRINTING,16,1,0.0625,0.08589946479792421,0.43739786262212776,0.4252401045052343,KCNQ1
DMP,125,C5,GO:BP,17872,100,GOBP_RHYTHMIC_PROCESS,298,4,0.013422818791946308,0.08618600742131244,0.43739786262212776,0.4252401045052343,"c(""SLIT3"", ""KCNQ1"", ""LGR4"", ""GSK3B"")"
DMP,125,C5,GO:BP,17872,100,GOBP_NEGATIVE_REGULATION_OF_CELL_GROWTH,186,3,0.016129032258064516,0.0864609790246293,0.43739786262212776,0.4252401045052343,"c(""SMARCA4"", ""MAP2"", ""SLIT3"")"
DMP,125,C5,GO:BP,17872,100,GOBP_BONE_REMODELING,88,2,0.022727272727272728,0.08709229619503527,0.43739786262212776,0.4252401045052343,"c(""DEF8"", ""LGR4"")"
DMP,125,C5,GO:BP,17872,100,GOBP_POSITIVE_REGULATION_OF_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING,188,3,0.015957446808510637,0.08860400265218904,0.43739786262212776,0.4252401045052343,"c(""CFLAR"", ""MAP3K14"", ""TRAF5"")"
DMP,125,C5,GO:BP,17872,100,GOBP_METANEPHROS_DEVELOPMENT,89,2,0.02247191011235955,0.08878085158633688,0.43739786262212776,0.4252401045052343,"c(""LGR4"", ""LAMB2"")"
DMP,125,C5,GO:BP,17872,100,GOBP_REGULATION_OF_CILIUM_ASSEMBLY,89,2,0.02247191011235955,0.08878085158633688,0.43739786262212776,0.4252401045052343,"c(""GSK3B"", ""TBC1D22A"")"
DMP,125,C5,GO:BP,17872,100,GOBP_RESPONSE_TO_CAMP,89,2,0.02247191011235955,0.08878085158633688,0.43739786262212776,0.4252401045052343,"c(""KCNQ1"", ""ITPR2"")"
DMP,125,C5,GO:BP,17872,100,GOBP_CELLULAR_MODIFIED_AMINO_ACID_METABOLIC_PROCESS,190,3,0.015789473684210527,0.09076940873324332,0.43739786262212776,0.4252401045052343,"c(""GGT7"", ""PLA2G3"", ""GCLM"")"
DMP,125,C5,GO:BP,17872,100,GOBP_HORMONE_MEDIATED_SIGNALING_PATHWAY,190,3,0.015789473684210527,0.09076940873324332,0.43739786262212776,0.4252401045052343,"c(""SMARCA4"", ""RARG"", ""LGR4"")"
DMP,125,C5,GO:BP,17872,100,GOBP_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS,190,3,0.015789473684210527,0.09076940873324332,0.43739786262212776,0.4252401045052343,"c(""AXIN1"", ""GSK3B"", ""CHFR"")"
DMP,125,C5,GO:BP,17872,100,GOBP_CELLULAR_RESPONSE_TO_THYROID_HORMONE_STIMULUS,17,1,0.058823529411764705,0.09101875542965654,0.43739786262212776,0.4252401045052343,GCLM
DMP,125,C5,GO:BP,17872,100,GOBP_CORTICOSTEROID_HORMONE_SECRETION,17,1,0.058823529411764705,0.09101875542965654,0.43739786262212776,0.4252401045052343,KCNQ1
DMP,125,C5,GO:BP,17872,100,GOBP_GLOMERULAR_MESANGIUM_DEVELOPMENT,17,1,0.058823529411764705,0.09101875542965654,0.43739786262212776,0.4252401045052343,CFLAR
DMP,125,C5,GO:BP,17872,100,GOBP_POSITIVE_REGULATION_BY_HOST_OF_VIRAL_TRANSCRIPTION,17,1,0.058823529411764705,0.09101875542965654,0.43739786262212776,0.4252401045052343,SMARCA4
DMP,125,C5,GO:BP,17872,100,GOBP_POSITIVE_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS,17,1,0.058823529411764705,0.09101875542965654,0.43739786262212776,0.4252401045052343,GSK3B
DMP,125,C5,GO:BP,17872,100,GOBP_POST_ANAL_TAIL_MORPHOGENESIS,17,1,0.058823529411764705,0.09101875542965654,0.43739786262212776,0.4252401045052343,AXIN1
DMP,125,C5,GO:BP,17872,100,GOBP_PROTEIN_LOCALIZATION_TO_PHAGOPHORE_ASSEMBLY_SITE,17,1,0.058823529411764705,0.09101875542965654,0.43739786262212776,0.4252401045052343,LRBA
DMP,125,C5,GO:BP,17872,100,GOBP_PROTEIN_TRIMERIZATION,17,1,0.058823529411764705,0.09101875542965654,0.43739786262212776,0.4252401045052343,SCARA5
DMP,125,C5,GO:BP,17872,100,GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_HEAT,17,1,0.058823529411764705,0.09101875542965654,0.43739786262212776,0.4252401045052343,GSK3B
DMP,125,C5,GO:BP,17872,100,GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_SPINDLE_ASSEMBLY_CHECKPOINT,17,1,0.058823529411764705,0.09101875542965654,0.43739786262212776,0.4252401045052343,MAD1L1
DMP,125,C5,GO:BP,17872,100,GOBP_SNO_S_RNA_METABOLIC_PROCESS,17,1,0.058823529411764705,0.09101875542965654,0.43739786262212776,0.4252401045052343,EXOSC10
DMP,125,C5,GO:BP,17872,100,GOBP_TERPENOID_BIOSYNTHETIC_PROCESS,17,1,0.058823529411764705,0.09101875542965654,0.43739786262212776,0.4252401045052343,ALDH1A3
DMP,125,C5,GO:BP,17872,100,GOBP_REGULATION_OF_CHROMOSOME_SEGREGATION,91,2,0.02197802197802198,0.0921871336697363,0.43739786262212776,0.4252401045052343,"c(""MAD1L1"", ""CHFR"")"
DMP,125,C5,GO:BP,17872,100,GOBP_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_DIFFERENTIATION,92,2,0.021739130434782608,0.09390454266358243,0.43739786262212776,0.4252401045052343,"c(""RARG"", ""GSK3B"")"
DMP,125,C5,GO:BP,17872,100,GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_WOUNDING,92,2,0.021739130434782608,0.09390454266358243,0.43739786262212776,0.4252401045052343,"c(""SERPING1"", ""PRKG1"")"
DMP,125,C5,GO:BP,17872,100,GOBP_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT,431,5,0.01160092807424594,0.09429798117789083,0.43739786262212776,0.4252401045052343,"c(""MAP2"", ""CDH4"", ""CFLAR"", ""PLA2G3"", ""GSK3B"")"
DMP,125,C5,GO:BP,17872,100,GOBP_ACROSOME_ASSEMBLY,18,1,0.05555555555555555,0.09610966130795584,0.43739786262212776,0.4252401045052343,PLA2G3
DMP,125,C5,GO:BP,17872,100,GOBP_AXONAL_TRANSPORT_OF_MITOCHONDRION,18,1,0.05555555555555555,0.09610966130795584,0.43739786262212776,0.4252401045052343,TRAK2
DMP,125,C5,GO:BP,17872,100,GOBP_COENZYME_A_METABOLIC_PROCESS,18,1,0.05555555555555555,0.09610966130795584,0.43739786262212776,0.4252401045052343,PANK4
DMP,125,C5,GO:BP,17872,100,GOBP_GASTRIC_ACID_SECRETION,18,1,0.05555555555555555,0.09610966130795584,0.43739786262212776,0.4252401045052343,KCNQ1
DMP,125,C5,GO:BP,17872,100,GOBP_HEPATOCYTE_APOPTOTIC_PROCESS,18,1,0.05555555555555555,0.09610966130795584,0.43739786262212776,0.4252401045052343,CFLAR
DMP,125,C5,GO:BP,17872,100,GOBP_IMP_METABOLIC_PROCESS,18,1,0.05555555555555555,0.09610966130795584,0.43739786262212776,0.4252401045052343,NT5C
DMP,125,C5,GO:BP,17872,100,GOBP_NADPH_REGENERATION,18,1,0.05555555555555555,0.09610966130795584,0.43739786262212776,0.4252401045052343,RPIA
DMP,125,C5,GO:BP,17872,100,GOBP_NUCLEOLAR_LARGE_RRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_I,18,1,0.05555555555555555,0.09610966130795584,0.43739786262212776,0.4252401045052343,SMARCA4
DMP,125,C5,GO:BP,17872,100,GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_III,18,1,0.05555555555555555,0.09610966130795584,0.43739786262212776,0.4252401045052343,RPTOR
DMP,125,C5,GO:BP,17872,100,GOBP_REGULATION_OF_ENDOCYTIC_RECYCLING,18,1,0.05555555555555555,0.09610966130795584,0.43739786262212776,0.4252401045052343,PLA2G3
DMP,125,C5,GO:BP,17872,100,GOBP_RESPONSE_TO_FOLLICLE_STIMULATING_HORMONE,18,1,0.05555555555555555,0.09610966130795584,0.43739786262212776,0.4252401045052343,GCLM
DMP,125,C5,GO:BP,17872,100,GOBP_RESPONSE_TO_STEROL_DEPLETION,18,1,0.05555555555555555,0.09610966130795584,0.43739786262212776,0.4252401045052343,NPC1L1
DMP,125,C5,GO:BP,17872,100,GOBP_STRIATUM_DEVELOPMENT,18,1,0.05555555555555555,0.09610966130795584,0.43739786262212776,0.4252401045052343,ALDH1A3
DMP,125,C5,GO:BP,17872,100,GOBP_TRACHEA_DEVELOPMENT,18,1,0.05555555555555555,0.09610966130795584,0.43739786262212776,0.4252401045052343,RARG
DMP,125,C5,GO:BP,17872,100,GOBP_RNA_LOCALIZATION,196,3,0.015306122448979591,0.09739726821316153,0.43739786262212776,0.4252401045052343,"c(""ATXN2"", ""EXOSC10"", ""MRPL18"")"
DMP,125,C5,GO:BP,17872,100,GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT,197,3,0.015228426395939087,0.09852075681714881,0.43739786262212776,0.4252401045052343,"c(""MAP2"", ""DYNC1H1"", ""GSK3B"")"
DMP,125,C5,GO:BP,17872,100,GOBP_CANONICAL_WNT_SIGNALING_PATHWAY,313,4,0.012779552715654952,0.09874575278158153,0.43739786262212776,0.4252401045052343,"c(""RARG"", ""LGR4"", ""AXIN1"", ""GSK3B"")"
DMP,125,C5,GO:BP,17872,100,GOBP_POSITIVE_REGULATION_OF_JNK_CASCADE,95,2,0.021052631578947368,0.09911196542388641,0.43739786262212776,0.4252401045052343,"c(""AXIN1"", ""TRAF5"")"
DMP,125,C5,GO:BP,17872,100,GOBP_DNA_GEOMETRIC_CHANGE,96,2,0.020833333333333332,0.10086565876082529,0.43739786262212776,0.4252401045052343,"c(""RFC2"", ""MCM2"")"
DMP,125,C5,GO:BP,17872,100,GOBP_ATRIAL_CARDIAC_MUSCLE_CELL_TO_AV_NODE_CELL_SIGNALING,19,1,0.05263157894736842,0.1011723382357701,0.43739786262212776,0.4252401045052343,KCNQ1
DMP,125,C5,GO:BP,17872,100,GOBP_CELLULAR_RESPONSE_TO_REACTIVE_NITROGEN_SPECIES,19,1,0.05263157894736842,0.1011723382357701,0.43739786262212776,0.4252401045052343,CFLAR
DMP,125,C5,GO:BP,17872,100,GOBP_GLYCOSYL_COMPOUND_BIOSYNTHETIC_PROCESS,19,1,0.05263157894736842,0.1011723382357701,0.43739786262212776,0.4252401045052343,DTYMK
DMP,125,C5,GO:BP,17872,100,GOBP_MAINTENANCE_OF_CELL_POLARITY,19,1,0.05263157894736842,0.1011723382357701,0.43739786262212776,0.4252401045052343,GSK3B
DMP,125,C5,GO:BP,17872,100,GOBP_NEGATIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION,19,1,0.05263157894736842,0.1011723382357701,0.43739786262212776,0.4252401045052343,AXIN1
DMP,125,C5,GO:BP,17872,100,GOBP_NEGATIVE_REGULATION_OF_PLATELET_ACTIVATION,19,1,0.05263157894736842,0.1011723382357701,0.43739786262212776,0.4252401045052343,PRKG1
DMP,125,C5,GO:BP,17872,100,GOBP_NEGATIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS,19,1,0.05263157894736842,0.1011723382357701,0.43739786262212776,0.4252401045052343,CFLAR
DMP,125,C5,GO:BP,17872,100,GOBP_NUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS,19,1,0.05263157894736842,0.1011723382357701,0.43739786262212776,0.4252401045052343,NT5C
DMP,125,C5,GO:BP,17872,100,GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION,19,1,0.05263157894736842,0.1011723382357701,0.43739786262212776,0.4252401045052343,PLA2G3
DMP,125,C5,GO:BP,17872,100,GOBP_PROSTAGLANDIN_TRANSPORT,19,1,0.05263157894736842,0.1011723382357701,0.43739786262212776,0.4252401045052343,PLA2G3
DMP,125,C5,GO:BP,17872,100,GOBP_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS,19,1,0.05263157894736842,0.1011723382357701,0.43739786262212776,0.4252401045052343,DTYMK
DMP,125,C5,GO:BP,17872,100,GOBP_REFLEX,19,1,0.05263157894736842,0.1011723382357701,0.43739786262212776,0.4252401045052343,ALDH1A3
DMP,125,C5,GO:BP,17872,100,GOBP_REGULATION_OF_PROTEIN_KINASE_A_SIGNALING,19,1,0.05263157894736842,0.1011723382357701,0.43739786262212776,0.4252401045052343,PDE4A
DMP,125,C5,GO:BP,17872,100,GOBP_RESPONSE_TO_HEPATOCYTE_GROWTH_FACTOR,19,1,0.05263157894736842,0.1011723382357701,0.43739786262212776,0.4252401045052343,GCLM
DMP,125,C5,GO:BP,17872,100,GOBP_RETINAL_METABOLIC_PROCESS,19,1,0.05263157894736842,0.1011723382357701,0.43739786262212776,0.4252401045052343,ALDH1A3
DMP,125,C5,GO:BP,17872,100,GOBP_SYNAPTIC_VESICLE_CYTOSKELETAL_TRANSPORT,19,1,0.05263157894736842,0.1011723382357701,0.43739786262212776,0.4252401045052343,MAP2
DMP,125,C5,GO:BP,17872,100,GOBP_TELOMERASE_RNA_LOCALIZATION,19,1,0.05263157894736842,0.1011723382357701,0.43739786262212776,0.4252401045052343,EXOSC10
DMP,125,C5,GO:BP,17872,100,GOBP_REGULATION_OF_PROTEIN_POLYMERIZATION,200,3,0.015,0.10192285016513052,0.43739786262212776,0.4252401045052343,"c(""MAP2"", ""TBCD"", ""CDC42EP3"")"
DMP,125,C5,GO:BP,17872,100,GOBP_NEGATIVE_REGULATION_OF_PROTEIN_BINDING,97,2,0.020618556701030927,0.10262804205574635,0.43739786262212776,0.4252401045052343,"c(""MAP2"", ""GSK3B"")"
DMP,125,C5,GO:BP,17872,100,GOBP_RESPONSE_TO_MECHANICAL_STIMULUS,201,3,0.014925373134328358,0.10306730958450591,0.43739786262212776,0.4252401045052343,"c(""PKD1L2"", ""KCNQ1"", ""MAP3K14"")"
DMP,125,C5,GO:BP,17872,100,GOBP_RESPONSE_TO_MONOSACCHARIDE,201,3,0.014925373134328358,0.10306730958450591,0.43739786262212776,0.4252401045052343,"c(""SMARCA4"", ""GCLM"", ""SLC29A1"")"
DMP,125,C5,GO:BP,17872,100,GOBP_ORGANIC_ACID_BIOSYNTHETIC_PROCESS,318,4,0.012578616352201259,0.10311363418697322,0.43739786262212776,0.4252401045052343,"c(""GGT7"", ""PLA2G3"", ""PCBD2"", ""ALDH1A3"")"
DMP,125,C5,GO:BP,17872,100,GOBP_BONE_MORPHOGENESIS,98,2,0.02040816326530612,0.10439896563868051,0.43739786262212776,0.4252401045052343,"c(""RARG"", ""COL27A1"")"
DMP,125,C5,GO:BP,17872,100,GOBP_RESPONSE_TO_OXYGEN_LEVELS,320,4,0.0125,0.10488555081589501,0.43739786262212776,0.4252401045052343,"c(""CFLAR"", ""CHRNA4"", ""ITPR2"", ""SLC29A1"")"
DMP,125,C5,GO:BP,17872,100,GOBP_VIRAL_GENE_EXPRESSION,99,2,0.020202020202020204,0.10617828121181035,0.43739786262212776,0.4252401045052343,"c(""SMARCA4"", ""GSK3B"")"
DMP,125,C5,GO:BP,17872,100,GOBP_CELLULAR_RESPONSE_TO_GONADOTROPIN_STIMULUS,20,1,0.05,0.10620694116953044,0.43739786262212776,0.4252401045052343,GCLM
DMP,125,C5,GO:BP,17872,100,GOBP_METANEPHRIC_TUBULE_DEVELOPMENT,20,1,0.05,0.10620694116953044,0.43739786262212776,0.4252401045052343,LGR4
